Date,Product,Store,Price,Demand,Sales
2022-12-26,Product_4,Store_1,24.66,62,45
2022-12-26,Product_4,Store_2,93.49,42,42
2022-12-26,Product_4,Store_3,63.9,47,31
2022-12-26,Product_5,Store_1,24.1,64,47
2022-12-26,Product_5,Store_2,32.69,51,36
2022-12-26,Product_5,Store_3,54.34,49,39
2022-12-27,Product_1,Store_1,57.21,48,32
2022-12-27,Product_1,Store_2,72.82,49,49
2022-12-27,Product_1,Store_3,44.9,49,37
2022-12-27,Product_2,Store_1,92.41,50,45
2022-12-27,Product_2,Store_2,95.69,44,43
2022-12-27,Product_2,Store_3,97.94,52,40
2022-12-27,Product_3,Store_1,76.21,50,47
2022-12-27,Product_3,Store_2,56.56,61,46
2022-12-27,Product_3,Store_3,80.08,31,21
2022-12-27,Product_4,Store_1,92.56,50,37
2022-12-27,Product_4,Store_2,38.07,44,44
2022-12-27,Product_4,Store_3,66.04,50,47
2022-12-27,Product_5,Store_1,43.85,55,43
2022-12-27,Product_5,Store_2,101.02,46,33
2022-12-27,Product_5,Store_3,31.05,46,38
2022-12-28,Product_1,Store_1,61.86,44,44
2022-12-28,Product_1,Store_2,79.54,65,45
2022-12-28,Product_1,Store_3,79.37,44,40
2022-12-28,Product_2,Store_1,78.6,41,41
2022-12-28,Product_2,Store_2,36.79,48,43
2022-12-28,Product_2,Store_3,30.77,64,42
2022-12-28,Product_3,Store_1,20.62,56,55
2022-12-28,Product_3,Store_2,65.54,45,37
2022-12-28,Product_3,Store_3,68.2,45,37
2022-12-28,Product_4,Store_1,11.71,50,34
2022-12-28,Product_4,Store_2,61.16,57,41
2022-12-28,Product_4,Store_3,38.76,33,22
2022-12-28,Product_5,Store_1,27.27,50,50
2022-12-28,Product_5,Store_2,80.62,54,47
2022-12-28,Product_5,Store_3,17.49,45,39
2022-12-29,Product_1,Store_1,23.77,41,26
2022-12-29,Product_1,Store_2,35.86,59,50
2022-12-29,Product_1,Store_3,12.42,39,37
2022-12-29,Product_2,Store_1,16.76,60,56
2022-12-29,Product_2,Store_2,36.98,39,39
2022-12-29,Product_2,Store_3,26.7,36,18
2022-12-29,Product_3,Store_1,34.29,34,23
2022-12-29,Product_3,Store_2,89.86,36,31
2022-12-29,Product_3,Store_3,11.95,58,55
2022-12-29,Product_4,Store_1,54.0,51,30
2022-12-29,Product_4,Store_2,38.78,42,42
2022-12-29,Product_4,Store_3,107.46,60,38
2022-12-29,Product_5,Store_1,23.44,49,35
2022-12-29,Product_5,Store_2,97.17,54,45
2022-12-29,Product_5,Store_3,96.32,61,41
2022-12-30,Product_1,Store_1,29.06,60,58
2022-12-30,Product_1,Store_2,33.45,56,48
2022-12-30,Product_1,Store_3,33.71,48,30
2022-12-30,Product_2,Store_1,14.12,44,38
2022-12-30,Product_2,Store_2,53.28,51,28
2022-12-30,Product_2,Store_3,59.06,43,32
2022-12-30,Product_3,Store_1,99.91,45,38
2022-12-30,Product_3,Store_2,53.69,40,39
2022-12-30,Product_3,Store_3,96.02,58,48
2022-12-30,Product_4,Store_1,51.35,39,34
2022-12-30,Product_4,Store_2,71.88,37,32
2022-12-30,Product_4,Store_3,71.53,41,29
2022-12-30,Product_5,Store_1,15.73,43,43
2022-12-30,Product_5,Store_2,76.63,48,33
2022-12-30,Product_5,Store_3,63.52,49,43
2022-12-31,Product_1,Store_1,29.75,60,48
2022-12-31,Product_1,Store_2,25.29,63,41
2022-12-31,Product_1,Store_3,59.74,66,63
2022-12-31,Product_2,Store_1,82.81,70,57
2022-12-31,Product_2,Store_2,28.34,57,52
2022-12-31,Product_2,Store_3,60.92,48,48
2022-12-31,Product_3,Store_1,65.32,52,39
2022-12-31,Product_3,Store_2,37.24,58,49
2022-12-31,Product_3,Store_3,63.13,66,48
2022-12-31,Product_4,Store_1,21.84,58,49
2022-12-31,Product_4,Store_2,66.71,56,56
2022-12-31,Product_4,Store_3,24.66,65,52
2022-12-31,Product_5,Store_1,59.96,61,40
2022-12-31,Product_5,Store_2,61.35,74,51
2022-12-31,Product_5,Store_3,64.94,72,45
2023-01-01,Product_1,Store_1,40.59,72,68
2023-01-01,Product_1,Store_2,51.7,64,53
2023-01-01,Product_1,Store_3,85.85,72,63
2023-01-01,Product_2,Store_1,48.19,55,49
2023-01-01,Product_2,Store_2,58.05,59,45
2023-01-01,Product_2,Store_3,32.2,70,58
2023-01-01,Product_3,Store_1,89.4,70,44
2023-01-01,Product_3,Store_2,96.4,65,50
2023-01-01,Product_3,Store_3,22.5,89,68
2023-01-01,Product_4,Store_1,79.38,73,63
2023-01-01,Product_4,Store_2,13.87,64,59
2023-01-01,Product_4,Store_3,29.48,59,50
2023-01-01,Product_5,Store_1,65.35,60,46
2023-01-01,Product_5,Store_2,52.46,76,72
2023-01-01,Product_5,Store_3,11.51,68,53
2023-01-02,Product_1,Store_1,21.53,67,41
2023-01-02,Product_1,Store_2,20.73,53,33
2023-01-02,Product_1,Store_3,66.91,40,34
2023-01-02,Product_2,Store_1,46.02,52,35
2023-01-02,Product_2,Store_2,73.11,57,56
2023-01-02,Product_2,Store_3,10.02,51,39
2023-01-02,Product_3,Store_1,69.1,60,49
2023-01-02,Product_3,Store_2,12.33,54,41
2023-01-02,Product_3,Store_3,35.46,40,30
2023-01-02,Product_4,Store_1,20.68,65,56
2023-01-02,Product_4,Store_2,17.79,62,47
2023-01-02,Product_4,Store_3,37.2,73,55
2023-01-02,Product_5,Store_1,96.19,52,44
2023-01-02,Product_5,Store_2,58.74,54,43
2023-01-02,Product_5,Store_3,97.04,78,67
2023-01-03,Product_1,Store_1,73.39,63,48
2023-01-03,Product_1,Store_2,26.19,65,57
2023-01-03,Product_1,Store_3,18.41,56,29
2023-01-03,Product_2,Store_1,58.22,61,52
2023-01-03,Product_2,Store_2,96.93,57,46
2023-01-03,Product_2,Store_3,67.42,54,37
2023-01-03,Product_3,Store_1,81.98,47,32
2023-01-03,Product_3,Store_2,28.3,43,23
2023-01-03,Product_3,Store_3,21.23,61,48
2023-01-03,Product_4,Store_1,75.43,66,52
2023-01-03,Product_4,Store_2,50.99,62,49
2023-01-03,Product_4,Store_3,70.9,54,41
2023-01-03,Product_5,Store_1,62.31,52,37
2023-01-03,Product_5,Store_2,84.69,51,49
2023-01-03,Product_5,Store_3,37.06,40,24
2023-01-04,Product_1,Store_1,40.17,45,43
2023-01-04,Product_1,Store_2,48.84,68,55
2023-01-04,Product_1,Store_3,83.86,64,48
2023-01-04,Product_2,Store_1,39.24,41,29
2023-01-04,Product_2,Store_2,45.02,66,51
2023-01-04,Product_2,Store_3,32.88,65,54
2023-01-04,Product_3,Store_1,77.05,63,58
2023-01-04,Product_3,Store_2,19.44,58,42
2023-01-04,Product_3,Store_3,24.96,48,38
2023-01-04,Product_4,Store_1,38.82,52,39
2023-01-04,Product_4,Store_2,88.99,69,58
2023-01-04,Product_4,Store_3,56.69,41,32
2023-01-04,Product_5,Store_1,40.17,61,56
2023-01-04,Product_5,Store_2,82.88,44,33
2023-01-04,Product_5,Store_3,57.7,66,55
2023-01-05,Product_1,Store_1,37.57,55,50
2023-01-05,Product_1,Store_2,92.6,59,35
2023-01-05,Product_1,Store_3,32.1,72,57
2023-01-05,Product_2,Store_1,92.21,51,50
2023-01-05,Product_2,Store_2,56.48,78,56
2023-01-05,Product_2,Store_3,64.03,52,42
2023-01-05,Product_3,Store_1,71.31,58,39
2023-01-05,Product_3,Store_2,62.06,53,41
2023-01-05,Product_3,Store_3,87.77,54,40
2023-01-05,Product_4,Store_1,49.43,60,37
2023-01-05,Product_4,Store_2,102.26,48,40
2023-01-05,Product_4,Store_3,67.52,52,50
2023-01-05,Product_5,Store_1,58.67,59,51
2023-01-05,Product_5,Store_2,23.54,44,30
2023-01-05,Product_5,Store_3,85.27,53,47
2023-01-06,Product_1,Store_1,56.85,52,38
2023-01-06,Product_1,Store_2,52.66,50,44
2023-01-06,Product_1,Store_3,102.59,60,60
2023-01-06,Product_2,Store_1,72.39,59,52
2023-01-06,Product_2,Store_2,14.62,53,45
2023-01-06,Product_2,Store_3,98.11,52,37
2023-01-06,Product_3,Store_1,57.14,53,34
2023-01-06,Product_3,Store_2,40.99,62,55
2023-01-06,Product_3,Store_3,59.16,64,62
2023-01-06,Product_4,Store_1,56.18,56,40
2023-01-06,Product_4,Store_2,22.69,46,42
2023-01-06,Product_4,Store_3,30.45,68,49
2023-01-06,Product_5,Store_1,40.71,38,21
2023-01-06,Product_5,Store_2,50.89,78,68
2023-01-06,Product_5,Store_3,51.49,63,59
2023-01-07,Product_1,Store_1,36.71,58,54
2023-01-07,Product_1,Store_2,43.6,73,68
2023-01-07,Product_1,Store_3,26.52,65,46
2023-01-07,Product_2,Store_1,89.06,62,38
2023-01-07,Product_2,Store_2,24.68,68,68
2023-01-07,Product_2,Store_3,30.32,61,46
2023-01-07,Product_3,Store_1,112.04,69,55
2023-01-07,Product_3,Store_2,27.13,68,51
2023-01-07,Product_3,Store_3,80.13,73,63
2023-01-07,Product_4,Store_1,38.72,73,54
2023-01-07,Product_4,Store_2,25.32,79,63
2023-01-07,Product_4,Store_3,78.24,67,57
2023-01-07,Product_5,Store_1,56.61,67,53
2023-01-07,Product_5,Store_2,80.22,84,72
2023-01-07,Product_5,Store_3,75.77,66,45
2023-01-08,Product_1,Store_1,78.0,74,74
2023-01-08,Product_1,Store_2,22.4,69,42
2023-01-08,Product_1,Store_3,55.13,54,47
2023-01-08,Product_2,Store_1,91.57,82,77
2023-01-08,Product_2,Store_2,26.19,52,43
2023-01-08,Product_2,Store_3,46.97,78,63
2023-01-08,Product_3,Store_1,97.14,39,28
2023-01-08,Product_3,Store_2,28.94,55,41
2023-01-08,Product_3,Store_3,90.12,60,50
2023-01-08,Product_4,Store_1,98.63,88,65
2023-01-08,Product_4,Store_2,84.2,55,34
2023-01-08,Product_4,Store_3,80.34,76,54
2023-01-08,Product_5,Store_1,72.19,68,68
2023-01-08,Product_5,Store_2,66.69,71,52
2023-01-08,Product_5,Store_3,42.69,75,53
2023-01-09,Product_1,Store_1,12.33,44,36
2023-01-09,Product_1,Store_2,66.18,65,52
2023-01-09,Product_1,Store_3,70.69,64,57
2023-01-09,Product_2,Store_1,68.84,52,46
2023-01-09,Product_2,Store_2,43.65,48,36
2023-01-09,Product_2,Store_3,49.08,73,62
2023-01-09,Product_3,Store_1,100.12,72,60
2023-01-09,Product_3,Store_2,48.34,50,50
2023-01-09,Product_3,Store_3,17.15,49,35
2023-01-09,Product_4,Store_1,94.49,73,63
2023-01-09,Product_4,Store_2,44.58,68,63
2023-01-09,Product_4,Store_3,82.46,31,27
2023-01-09,Product_5,Store_1,21.38,58,46
2023-01-09,Product_5,Store_2,72.05,47,37
2023-01-09,Product_5,Store_3,80.8,61,46
2023-01-10,Product_1,Store_1,58.37,53,50
2023-01-10,Product_1,Store_2,35.26,51,47
2023-01-10,Product_1,Store_3,35.11,45,34
2023-01-10,Product_2,Store_1,52.97,64,54
2023-01-10,Product_2,Store_2,20.45,56,33
2023-01-10,Product_2,Store_3,50.69,53,39
2023-01-10,Product_3,Store_1,93.79,59,47
2023-01-10,Product_3,Store_2,52.54,56,45
2023-01-10,Product_3,Store_3,99.05,40,33
2023-01-10,Product_4,Store_1,32.04,54,54
2023-01-10,Product_4,Store_2,72.69,61,45
2023-01-10,Product_4,Store_3,14.01,66,48
2023-01-10,Product_5,Store_1,39.87,71,63
2023-01-10,Product_5,Store_2,93.07,59,39
2023-01-10,Product_5,Store_3,18.63,55,46
2023-01-11,Product_1,Store_1,41.03,62,61
2023-01-11,Product_1,Store_2,31.01,64,60
2023-01-11,Product_1,Store_3,37.43,60,49
2023-01-11,Product_2,Store_1,33.51,62,50
2023-01-11,Product_2,Store_2,48.13,52,48
2023-01-11,Product_2,Store_3,47.26,44,39
2023-01-11,Product_3,Store_1,29.85,58,39
2023-01-11,Product_3,Store_2,58.77,55,34
2023-01-11,Product_3,Store_3,82.11,64,47
2023-01-11,Product_4,Store_1,87.2,47,26
2023-01-11,Product_4,Store_2,78.56,52,32
2023-01-11,Product_4,Store_3,20.4,59,58
2023-01-11,Product_5,Store_1,70.49,44,32
2023-01-11,Product_5,Store_2,26.41,46,41
2023-01-11,Product_5,Store_3,22.58,43,27
2023-01-12,Product_1,Store_1,73.09,52,40
2023-01-12,Product_1,Store_2,82.77,47,42
2023-01-12,Product_1,Store_3,87.01,54,49
2023-01-12,Product_2,Store_1,103.61,54,48
2023-01-12,Product_2,Store_2,17.58,38,31
2023-01-12,Product_2,Store_3,23.34,48,42
2023-01-12,Product_3,Store_1,70.85,50,43
2023-01-12,Product_3,Store_2,90.24,79,63
2023-01-12,Product_3,Store_3,35.45,62,48
2023-01-12,Product_4,Store_1,45.84,54,39
2023-01-12,Product_4,Store_2,99.46,52,45
2023-01-12,Product_4,Store_3,21.05,54,53
2023-01-12,Product_5,Store_1,100.28,41,31
2023-01-12,Product_5,Store_2,57.08,63,45
2023-01-12,Product_5,Store_3,66.38,51,35
2023-01-13,Product_1,Store_1,52.52,51,38
2023-01-13,Product_1,Store_2,33.99,59,46
2023-01-13,Product_1,Store_3,98.24,61,53
2023-01-13,Product_2,Store_1,44.85,80,69
2023-01-13,Product_2,Store_2,61.49,78,52
2023-01-13,Product_2,Store_3,93.84,62,62
2023-01-13,Product_3,Store_1,12.43,42,27
2023-01-13,Product_3,Store_2,34.33,49,36
2023-01-13,Product_3,Store_3,100.72,66,53
2023-01-13,Product_4,Store_1,74.84,77,56
2023-01-13,Product_4,Store_2,37.31,53,48
2023-01-13,Product_4,Store_3,12.41,50,42
2023-01-13,Product_5,Store_1,65.75,51,26
2023-01-13,Product_5,Store_2,41.88,65,65
2023-01-13,Product_5,Store_3,27.29,69,51
2023-01-14,Product_1,Store_1,80.64,61,55
2023-01-14,Product_1,Store_2,63.04,62,41
2023-01-14,Product_1,Store_3,66.03,60,60
2023-01-14,Product_2,Store_1,66.95,63,44
2023-01-14,Product_2,Store_2,95.49,57,33
2023-01-14,Product_2,Store_3,89.88,63,45
2023-01-14,Product_3,Store_1,32.27,76,52
2023-01-14,Product_3,Store_2,17.69,57,41
2023-01-14,Product_3,Store_3,20.33,44,30
2023-01-14,Product_4,Store_1,18.34,77,71
2023-01-14,Product_4,Store_2,19.94,84,58
2023-01-14,Product_4,Store_3,39.58,62,51
2023-01-14,Product_5,Store_1,45.88,60,45
2023-01-14,Product_5,Store_2,17.87,72,65
2023-01-14,Product_5,Store_3,17.04,63,51
2023-01-15,Product_1,Store_1,50.39,56,54
2023-01-15,Product_1,Store_2,85.37,75,72
2023-01-15,Product_1,Store_3,39.16,81,71
2023-01-15,Product_2,Store_1,59.8,91,63
2023-01-15,Product_2,Store_2,80.1,48,48
2023-01-15,Product_2,Store_3,78.06,78,59
2023-01-15,Product_3,Store_1,93.23,78,57
2023-01-15,Product_3,Store_2,61.96,69,64
2023-01-15,Product_3,Store_3,52.79,53,35
2023-01-15,Product_4,Store_1,11.28,79,58
2023-01-15,Product_4,Store_2,17.72,68,43
2023-01-15,Product_4,Store_3,15.07,74,69
2023-01-15,Product_5,Store_1,35.55,82,62
2023-01-15,Product_5,Store_2,37.77,67,38
2023-01-15,Product_5,Store_3,37.42,56,50
2023-01-16,Product_1,Store_1,28.33,63,50
2023-01-16,Product_1,Store_2,68.18,66,55
2023-01-16,Product_1,Store_3,60.9,61,56
2023-01-16,Product_2,Store_1,34.06,70,70
2023-01-16,Product_2,Store_2,51.48,55,47
2023-01-16,Product_2,Store_3,27.54,42,41
2023-01-16,Product_3,Store_1,95.15,77,58
2023-01-16,Product_3,Store_2,62.75,49,45
2023-01-16,Product_3,Store_3,94.25,63,48
2023-01-16,Product_4,Store_1,92.57,63,46
2023-01-16,Product_4,Store_2,58.24,61,43
2023-01-16,Product_4,Store_3,64.49,57,39
2023-01-16,Product_5,Store_1,91.06,37,29
2023-01-16,Product_5,Store_2,76.09,68,57
2023-01-16,Product_5,Store_3,101.76,51,42
2023-01-17,Product_1,Store_1,76.52,63,47
2023-01-17,Product_1,Store_2,37.23,65,61
2023-01-17,Product_1,Store_3,29.94,36,33
2023-01-17,Product_2,Store_1,12.33,58,58
2023-01-17,Product_2,Store_2,77.26,44,40
2023-01-17,Product_2,Store_3,47.8,41,29
2023-01-17,Product_3,Store_1,93.52,79,51
2023-01-17,Product_3,Store_2,75.05,57,52
2023-01-17,Product_3,Store_3,66.11,50,44
2023-01-17,Product_4,Store_1,40.23,73,54
2023-01-17,Product_4,Store_2,90.16,55,42
2023-01-17,Product_4,Store_3,74.18,56,41
2023-01-17,Product_5,Store_1,73.78,52,45
2023-01-17,Product_5,Store_2,25.42,49,48
2023-01-17,Product_5,Store_3,59.35,50,31
2023-01-18,Product_1,Store_1,39.46,50,42
2023-01-18,Product_1,Store_2,30.62,76,55
2023-01-18,Product_1,Store_3,75.56,69,53
2023-01-18,Product_2,Store_1,92.43,53,40
2023-01-18,Product_2,Store_2,31.41,53,37
2023-01-18,Product_2,Store_3,49.35,56,40
2023-01-18,Product_3,Store_1,69.21,46,38
2023-01-18,Product_3,Store_2,54.82,60,43
2023-01-18,Product_3,Store_3,72.62,45,45
2023-01-18,Product_4,Store_1,38.61,53,37
2023-01-18,Product_4,Store_2,78.19,57,37
2023-01-18,Product_4,Store_3,40.71,75,53
2023-01-18,Product_5,Store_1,44.22,64,43
2023-01-18,Product_5,Store_2,77.41,70,46
2023-01-18,Product_5,Store_3,75.22,59,40
2023-01-19,Product_1,Store_1,22.18,51,51
2023-01-19,Product_1,Store_2,37.61,50,33
2023-01-19,Product_1,Store_3,18.76,47,34
2023-01-19,Product_2,Store_1,46.58,82,62
2023-01-19,Product_2,Store_2,97.53,49,40
2023-01-19,Product_2,Store_3,72.14,52,38
2023-01-19,Product_3,Store_1,15.76,59,42
2023-01-19,Product_3,Store_2,85.72,55,36
2023-01-19,Product_3,Store_3,10.11,42,28
2023-01-19,Product_4,Store_1,51.84,46,34
2023-01-19,Product_4,Store_2,48.14,36,24
2023-01-19,Product_4,Store_3,58.69,63,37
2023-01-19,Product_5,Store_1,87.9,52,45
2023-01-19,Product_5,Store_2,87.26,64,47
2023-01-19,Product_5,Store_3,13.11,69,58
2023-01-20,Product_1,Store_1,90.87,63,47
2023-01-20,Product_1,Store_2,33.89,57,41
2023-01-20,Product_1,Store_3,84.15,50,36
2023-01-20,Product_2,Store_1,41.35,46,31
2023-01-20,Product_2,Store_2,15.43,65,46
2023-01-20,Product_2,Store_3,69.27,53,42
2023-01-20,Product_3,Store_1,87.67,69,45
2023-01-20,Product_3,Store_2,67.0,60,44
2023-01-20,Product_3,Store_3,75.43,52,46
2023-01-20,Product_4,Store_1,66.97,58,43
2023-01-20,Product_4,Store_2,52.18,53,43
2023-01-20,Product_4,Store_3,52.66,46,32
2023-01-20,Product_5,Store_1,49.12,62,42
2023-01-20,Product_5,Store_2,32.53,55,35
2023-01-20,Product_5,Store_3,31.73,53,48
2023-01-21,Product_1,Store_1,56.82,91,62
2023-01-21,Product_1,Store_2,37.28,78,57
2023-01-21,Product_1,Store_3,72.36,71,55
2023-01-21,Product_2,Store_1,23.84,76,52
2023-01-21,Product_2,Store_2,13.63,66,59
2023-01-21,Product_2,Store_3,29.78,75,54
2023-01-21,Product_3,Store_1,24.9,63,45
2023-01-21,Product_3,Store_2,27.72,81,60
2023-01-21,Product_3,Store_3,9.87,67,59
2023-01-21,Product_4,Store_1,92.42,85,62
2023-01-21,Product_4,Store_2,33.57,58,33
2023-01-21,Product_4,Store_3,17.38,61,51
2023-01-21,Product_5,Store_1,92.04,84,64
2023-01-21,Product_5,Store_2,70.2,70,65
2023-01-21,Product_5,Store_3,85.16,62,62
2023-01-22,Product_1,Store_1,94.5,58,39
2023-01-22,Product_1,Store_2,60.21,69,58
2023-01-22,Product_1,Store_3,76.51,64,50
2023-01-22,Product_2,Store_1,37.15,52,42
2023-01-22,Product_2,Store_2,76.13,65,45
2023-01-22,Product_2,Store_3,90.88,55,46
2023-01-22,Product_3,Store_1,81.82,69,60
2023-01-22,Product_3,Store_2,83.57,60,40
2023-01-22,Product_3,Store_3,21.88,72,46
2023-01-22,Product_4,Store_1,69.04,94,73
2023-01-22,Product_4,Store_2,15.37,60,51
2023-01-22,Product_4,Store_3,21.33,74,61
2023-01-22,Product_5,Store_1,44.38,67,59
2023-01-22,Product_5,Store_2,24.42,67,41
2023-01-22,Product_5,Store_3,21.4,52,41
2023-01-23,Product_1,Store_1,23.61,52,52
2023-01-23,Product_1,Store_2,50.3,62,61
2023-01-23,Product_1,Store_3,87.94,79,71
2023-01-23,Product_2,Store_1,96.77,66,42
2023-01-23,Product_2,Store_2,75.07,39,39
2023-01-23,Product_2,Store_3,92.11,70,67
2023-01-23,Product_3,Store_1,24.04,63,51
2023-01-23,Product_3,Store_2,46.23,52,42
2023-01-23,Product_3,Store_3,85.48,62,43
2023-01-23,Product_4,Store_1,45.27,70,50
2023-01-23,Product_4,Store_2,25.52,63,47
2023-01-23,Product_4,Store_3,78.94,44,31
2023-01-23,Product_5,Store_1,76.64,77,51
2023-01-23,Product_5,Store_2,88.56,68,49
2023-01-23,Product_5,Store_3,34.66,75,61
2023-01-24,Product_1,Store_1,64.1,38,15
2023-01-24,Product_1,Store_2,101.95,55,53
2023-01-24,Product_1,Store_3,88.15,59,42
2023-01-24,Product_2,Store_1,94.07,64,53
2023-01-24,Product_2,Store_2,40.91,64,54
2023-01-24,Product_2,Store_3,57.83,56,45
2023-01-24,Product_3,Store_1,75.89,50,37
2023-01-24,Product_3,Store_2,89.99,51,31
2023-01-24,Product_3,Store_3,33.21,55,45
2023-01-24,Product_4,Store_1,46.03,43,31
2023-01-24,Product_4,Store_2,43.34,53,52
2023-01-24,Product_4,Store_3,69.51,44,27
2023-01-24,Product_5,Store_1,84.82,61,43
2023-01-24,Product_5,Store_2,36.5,53,45
2023-01-24,Product_5,Store_3,37.99,53,47
2023-01-25,Product_1,Store_1,46.06,37,30
2023-01-25,Product_1,Store_2,48.32,75,58
2023-01-25,Product_1,Store_3,62.39,52,40
2023-01-25,Product_2,Store_1,74.63,70,68
2023-01-25,Product_2,Store_2,17.19,45,32
2023-01-25,Product_2,Store_3,90.78,53,37
2023-01-25,Product_3,Store_1,12.98,63,48
2023-01-25,Product_3,Store_2,24.57,48,48
2023-01-25,Product_3,Store_3,62.73,57,48
2023-01-25,Product_4,Store_1,37.32,60,53
2023-01-25,Product_4,Store_2,20.75,52,42
2023-01-25,Product_4,Store_3,9.27,72,52
2023-01-25,Product_5,Store_1,53.43,64,47
2023-01-25,Product_5,Store_2,37.1,49,35
2023-01-25,Product_5,Store_3,83.09,48,33
2023-01-26,Product_1,Store_1,82.78,44,35
2023-01-26,Product_1,Store_2,68.82,45,43
2023-01-26,Product_1,Store_3,20.98,46,28
2023-01-26,Product_2,Store_1,86.94,79,60
2023-01-26,Product_2,Store_2,82.17,50,41
2023-01-26,Product_2,Store_3,23.05,55,49
2023-01-26,Product_3,Store_1,62.62,51,42
2023-01-26,Product_3,Store_2,93.59,48,43
2023-01-26,Product_3,Store_3,47.16,69,48
2023-01-26,Product_4,Store_1,57.33,56,49
2023-01-26,Product_4,Store_2,49.83,68,54
2023-01-26,Product_4,Store_3,22.87,61,40
2023-01-26,Product_5,Store_1,38.43,61,44
2023-01-26,Product_5,Store_2,49.52,42,40
2023-01-26,Product_5,Store_3,74.9,59,51
2023-01-27,Product_1,Store_1,71.19,40,40
2023-01-27,Product_1,Store_2,75.52,46,41
2023-01-27,Product_1,Store_3,94.02,49,47
2023-01-27,Product_2,Store_1,86.79,44,37
2023-01-27,Product_2,Store_2,60.12,45,31
2023-01-27,Product_2,Store_3,37.67,93,85
2023-01-27,Product_3,Store_1,44.06,51,47
2023-01-27,Product_3,Store_2,56.36,50,39
2023-01-27,Product_3,Store_3,91.66,71,66
2023-01-27,Product_4,Store_1,71.64,56,39
2023-01-27,Product_4,Store_2,38.02,56,52
2023-01-27,Product_4,Store_3,32.33,52,40
2023-01-27,Product_5,Store_1,47.28,48,41
2023-01-27,Product_5,Store_2,90.5,47,37
2023-01-27,Product_5,Store_3,26.07,74,56
2023-01-28,Product_1,Store_1,17.47,74,66
2023-01-28,Product_1,Store_2,62.84,75,70
2023-01-28,Product_1,Store_3,74.09,73,58
2023-01-28,Product_2,Store_1,51.6,67,49
2023-01-28,Product_2,Store_2,42.05,59,45
2023-01-28,Product_2,Store_3,63.5,55,38
2023-01-28,Product_3,Store_1,37.24,76,63
2023-01-28,Product_3,Store_2,34.24,85,74
2023-01-28,Product_3,Store_3,63.2,60,54
2023-01-28,Product_4,Store_1,16.04,57,42
2023-01-28,Product_4,Store_2,94.23,59,51
2023-01-28,Product_4,Store_3,20.02,65,53
2023-01-28,Product_5,Store_1,45.17,73,52
2023-01-28,Product_5,Store_2,64.13,67,53
2023-01-28,Product_5,Store_3,100.26,79,69
2023-01-29,Product_1,Store_1,96.95,50,39
2023-01-29,Product_1,Store_2,63.27,67,67
2023-01-29,Product_1,Store_3,13.65,63,42
2023-01-29,Product_2,Store_1,12.32,48,34
2023-01-29,Product_2,Store_2,11.25,81,67
2023-01-29,Product_2,Store_3,57.37,67,51
2023-01-29,Product_3,Store_1,83.88,56,43
2023-01-29,Product_3,Store_2,37.54,63,47
2023-01-29,Product_3,Store_3,88.42,89,61
2023-01-29,Product_4,Store_1,11.2,64,49
2023-01-29,Product_4,Store_2,12.28,54,28
2023-01-29,Product_4,Store_3,63.84,71,59
2023-01-29,Product_5,Store_1,13.62,74,66
2023-01-29,Product_5,Store_2,40.02,69,59
2023-01-29,Product_5,Store_3,63.25,58,54
2023-01-30,Product_1,Store_1,59.28,53,50
2023-01-30,Product_1,Store_2,65.62,52,47
2023-01-30,Product_1,Store_3,52.8,40,29
2023-01-30,Product_2,Store_1,82.14,61,41
2023-01-30,Product_2,Store_2,68.88,59,39
2023-01-30,Product_2,Store_3,66.08,68,48
2023-01-30,Product_3,Store_1,73.29,65,59
2023-01-30,Product_3,Store_2,61.0,61,47
2023-01-30,Product_3,Store_3,44.46,60,39
2023-01-30,Product_4,Store_1,101.83,68,51
2023-01-30,Product_4,Store_2,45.11,40,34
2023-01-30,Product_4,Store_3,90.12,54,45
2023-01-30,Product_5,Store_1,33.91,63,37
2023-01-30,Product_5,Store_2,79.0,47,34
2023-01-30,Product_5,Store_3,95.32,46,34
2023-01-31,Product_1,Store_1,22.69,70,44
2023-01-31,Product_1,Store_2,45.13,37,34
2023-01-31,Product_1,Store_3,81.83,65,49
2023-01-31,Product_2,Store_1,99.51,74,58
2023-01-31,Product_2,Store_2,34.56,51,38
2023-01-31,Product_2,Store_3,76.09,62,50
2023-01-31,Product_3,Store_1,21.33,69,50
2023-01-31,Product_3,Store_2,64.02,64,45
2023-01-31,Product_3,Store_3,83.11,68,43
2023-01-31,Product_4,Store_1,73.61,82,66
2023-01-31,Product_4,Store_2,31.29,69,62
2023-01-31,Product_4,Store_3,33.62,53,33
2023-01-31,Product_5,Store_1,95.65,55,46
2023-01-31,Product_5,Store_2,32.99,47,35
2023-01-31,Product_5,Store_3,52.35,71,47
2023-02-01,Product_1,Store_1,88.7,67,47
2023-02-01,Product_1,Store_2,37.47,63,52
2023-02-01,Product_1,Store_3,12.79,56,49
2023-02-01,Product_2,Store_1,41.5,54,46
2023-02-01,Product_2,Store_2,94.57,64,52
2023-02-01,Product_2,Store_3,90.61,79,71
2023-02-01,Product_3,Store_1,11.88,54,35
2023-02-01,Product_3,Store_2,53.45,54,34
2023-02-01,Product_3,Store_3,33.97,88,74
2023-02-01,Product_4,Store_1,89.86,62,53
2023-02-01,Product_4,Store_2,69.64,57,46
2023-02-01,Product_4,Store_3,56.88,63,63
2023-02-01,Product_5,Store_1,46.27,83,77
